,median,mean,std,lower_95,upper_95,lower_90,upper_90,lower_68,upper_68
4413,3.4516963900562976,3.451696390056298,4.440892098500626e-16,3.4516963900562976,3.4516963900562976,3.4516963900562976,3.4516963900562976,3.4516963900562976,3.4516963900562976
4414,3.72285555047347,3.7228555504734695,4.440892098500626e-16,3.72285555047347,3.72285555047347,3.72285555047347,3.72285555047347,3.72285555047347,3.72285555047347
4415,4.677082002619907,4.677082002619907,0.0,4.677082002619907,4.677082002619907,4.677082002619907,4.677082002619907,4.677082002619907,4.677082002619907
4416,4.104891263535566,4.104891263535565,8.881784197001252e-16,4.104891263535566,4.104891263535566,4.104891263535566,4.104891263535566,4.104891263535566,4.104891263535566
4417,2.820300946197095,2.820300946197094,8.881784197001252e-16,2.820300946197095,2.820300946197095,2.820300946197095,2.820300946197095,2.820300946197095,2.820300946197095
4418,3.548537990290435,3.5485379902904346,4.440892098500626e-16,3.548537990290435,3.548537990290435,3.548537990290435,3.548537990290435,3.548537990290435,3.548537990290435
4419,6.1036286354286124,7.0728356074075664,2.5229620074571413,4.823878795771403,13.820048932377958,4.874545717850413,12.263792736616786,5.079267580857359,9.463431732976916
4420,2.6374891582246835,2.6374891582246827,8.881784197001252e-16,2.6374891582246835,2.6374891582246835,2.6374891582246835,2.6374891582246835,2.6374891582246835,2.6374891582246835
4421,2.879855319178954,2.879855319178953,8.881784197001252e-16,2.879855319178954,2.879855319178954,2.879855319178954,2.879855319178954,2.879855319178954,2.879855319178954
4422,3.900748021335072,3.9007480213350703,1.7763568394002505e-15,3.900748021335072,3.900748021335072,3.900748021335072,3.900748021335072,3.900748021335072,3.900748021335072
4423,3.833109179902376,3.8331091799023778,1.7763568394002505e-15,3.833109179902376,3.833109179902376,3.833109179902376,3.833109179902376,3.833109179902376,3.833109179902376
4424,4.154163629701998,4.154163629701998,0.0,4.154163629701998,4.154163629701998,4.154163629701998,4.154163629701998,4.154163629701998,4.154163629701998
4425,2.2816105414472845,2.281610541447285,4.440892098500626e-16,2.2816105414472845,2.2816105414472845,2.2816105414472845,2.2816105414472845,2.2816105414472845,2.2816105414472845
4426,2.379380016248437,2.3793800162484375,4.440892098500626e-16,2.379380016248437,2.379380016248437,2.379380016248437,2.379380016248437,2.379380016248437,2.379380016248437
4427,3.092171187753322,3.0921711877533222,4.440892098500626e-16,3.092171187753322,3.092171187753322,3.092171187753322,3.092171187753322,3.092171187753322,3.092171187753322
4428,3.184222609825289,3.1842226098252895,4.440892098500626e-16,3.184222609825289,3.184222609825289,3.184222609825289,3.184222609825289,3.184222609825289,3.184222609825289
4429,5.431506873392912,5.63303794626721,0.8250827850260395,4.806759149295091,7.566469200041376,4.839933139884105,7.041298348810895,4.973300176954673,6.246061426028392
4430,3.004383139609056,3.0043831396090557,4.440892098500626e-16,3.004383139609056,3.004383139609056,3.004383139609056,3.004383139609056,3.004383139609056,3.004383139609056
4431,3.565311565704146,3.5653115657041474,1.3322676295501878e-15,3.565311565704146,3.565311565704146,3.565311565704146,3.565311565704146,3.565311565704146,3.565311565704146
4432,4.34270643626259,4.342706436262589,8.881784197001252e-16,4.34270643626259,4.34270643626259,4.34270643626259,4.34270643626259,4.34270643626259,4.34270643626259
4433,3.207306664062098,3.2073066640620973,8.881784197001252e-16,3.207306664062098,3.207306664062098,3.207306664062098,3.207306664062098,3.207306664062098,3.207306664062098
4434,3.0283243828013826,3.0283243828013817,8.881784197001252e-16,3.0283243828013826,3.0283243828013826,3.0283243828013826,3.0283243828013826,3.0283243828013826,3.0283243828013826
4435,3.3388137350625726,3.338813735062572,4.440892098500626e-16,3.3388137350625726,3.3388137350625726,3.3388137350625726,3.3388137350625726,3.3388137350625726,3.3388137350625726
4436,5.659057299348319,5.816609254690771,0.8057388273740261,4.827651388431795,7.765391122804951,4.875786010445422,7.271701665612246,5.064360305060288,6.522727378341293
4437,2.92086414805422,2.920864148054221,8.881784197001252e-16,2.92086414805422,2.92086414805422,2.92086414805422,2.92086414805422,2.92086414805422,2.92086414805422
4438,3.536536238391083,3.5365362383910846,1.3322676295501878e-15,3.536536238391083,3.536536238391083,3.536536238391083,3.536536238391083,3.536536238391083,3.536536238391083
4439,3.571619079395244,3.5716190793952425,1.3322676295501878e-15,3.571619079395244,3.571619079395244,3.571619079395244,3.571619079395244,3.571619079395244,3.571619079395244
4440,3.508669122087513,3.5086691220875115,1.3322676295501878e-15,3.508669122087513,3.508669122087513,3.508669122087513,3.508669122087513,3.508669122087513,3.508669122087513
4441,3.7230261664682254,3.723026166468224,1.3322676295501878e-15,3.7230261664682254,3.7230261664682254,3.7230261664682254,3.7230261664682254,3.7230261664682254,3.7230261664682254
4442,3.0694721382771446,3.0694721382771446,0.0,3.0694721382771446,3.0694721382771446,3.0694721382771446,3.0694721382771446,3.0694721382771446,3.0694721382771446
4443,4.208245492937403,4.208245492937401,1.7763568394002505e-15,4.208245492937403,4.208245492937403,4.208245492937403,4.208245492937403,4.208245492937403,4.208245492937403
4444,2.8481532440345405,2.8481532440345414,8.881784197001252e-16,2.8481532440345405,2.8481532440345405,2.8481532440345405,2.8481532440345405,2.8481532440345405,2.8481532440345405
4445,4.6580974477589585,4.65809744775896,1.7763568394002505e-15,4.6580974477589585,4.6580974477589585,4.6580974477589585,4.6580974477589585,4.6580974477589585,4.6580974477589585
4446,3.842852973850149,3.842852973850149,0.0,3.842852973850149,3.842852973850149,3.842852973850149,3.842852973850149,3.842852973850149,3.842852973850149
4447,2.800421382820143,2.8004213828201423,8.881784197001252e-16,2.800421382820143,2.800421382820143,2.800421382820143,2.800421382820143,2.800421382820143,2.800421382820143
4448,2.7939735772727863,2.7939735772727863,0.0,2.7939735772727863,2.7939735772727863,2.7939735772727863,2.7939735772727863,2.7939735772727863,2.7939735772727863
4449,3.931448830025502,3.931448830025502,0.0,3.931448830025502,3.931448830025502,3.931448830025502,3.931448830025502,3.931448830025502,3.931448830025502
4450,5.630762978007263,5.977207979813229,1.303099328336599,4.8147440690472605,9.353682821840854,4.8506239743730335,8.203268069450319,5.0210323355585835,6.802914838780098
4451,3.498602178169328,3.4986021781693286,4.440892098500626e-16,3.498602178169328,3.498602178169328,3.498602178169328,3.498602178169328,3.498602178169328,3.498602178169328
4452,3.6785697105122313,3.67856971051223,1.3322676295501878e-15,3.6785697105122313,3.6785697105122313,3.6785697105122313,3.6785697105122313,3.6785697105122313,3.6785697105122313
4453,3.1877429086453475,3.1877429086453475,0.0,3.1877429086453475,3.1877429086453475,3.1877429086453475,3.1877429086453475,3.1877429086453475,3.1877429086453475
4454,3.4802240516691247,3.480224051669125,4.440892098500626e-16,3.4802240516691247,3.4802240516691247,3.4802240516691247,3.4802240516691247,3.4802240516691247,3.4802240516691247
4455,5.613191440156368,6.569711484374982,2.3245334844060794,4.811056103610526,13.225933419728674,4.847195675618444,11.440761447497376,4.995027153891011,8.411642096299888
4456,3.808365610374841,3.808365610374842,8.881784197001252e-16,3.808365610374841,3.808365610374841,3.808365610374841,3.808365610374841,3.808365610374841,3.808365610374841
4457,3.3985434736351894,3.3985434736351885,8.881784197001252e-16,3.3985434736351894,3.3985434736351894,3.3985434736351894,3.3985434736351894,3.3985434736351894,3.3985434736351894
4458,4.118706571562308,4.118706571562307,8.881784197001252e-16,4.118706571562308,4.118706571562308,4.118706571562308,4.118706571562308,4.118706571562308,4.118706571562308
4459,3.423505854121062,3.423505854121061,8.881784197001252e-16,3.423505854121062,3.423505854121062,3.423505854121062,3.423505854121062,3.423505854121062,3.423505854121062
4460,3.2319084129232545,3.231908412923254,4.440892098500626e-16,3.2319084129232545,3.2319084129232545,3.2319084129232545,3.2319084129232545,3.2319084129232545,3.2319084129232545
4461,3.1645956964629014,3.164595696462902,4.440892098500626e-16,3.1645956964629014,3.1645956964629014,3.1645956964629014,3.1645956964629014,3.1645956964629014,3.1645956964629014
4462,3.922329794313354,3.9223297943133555,1.3322676295501878e-15,3.922329794313354,3.922329794313354,3.922329794313354,3.922329794313354,3.922329794313354,3.922329794313354
4463,4.646475432033447,4.646475432033446,8.881784197001252e-16,4.646475432033447,4.646475432033447,4.646475432033447,4.646475432033447,4.646475432033447,4.646475432033447
4464,2.9011599452824166,2.901159945282416,4.440892098500626e-16,2.9011599452824166,2.9011599452824166,2.9011599452824166,2.9011599452824166,2.9011599452824166,2.9011599452824166
4465,3.5414112337078247,3.541411233707826,1.3322676295501878e-15,3.5414112337078247,3.5414112337078247,3.5414112337078247,3.5414112337078247,3.5414112337078247,3.5414112337078247
4466,3.203357271139135,3.2033572711391347,4.440892098500626e-16,3.203357271139135,3.203357271139135,3.203357271139135,3.203357271139135,3.203357271139135,3.203357271139135
4467,2.616722397578371,2.616722397578371,0.0,2.616722397578371,2.616722397578371,2.616722397578371,2.616722397578371,2.616722397578371,2.616722397578371
4468,3.349828715182428,3.3498287151824275,4.440892098500626e-16,3.349828715182428,3.349828715182428,3.349828715182428,3.349828715182428,3.349828715182428,3.349828715182428
4469,3.1143314703099363,3.1143314703099354,8.881784197001252e-16,3.1143314703099363,3.1143314703099363,3.1143314703099363,3.1143314703099363,3.1143314703099363,3.1143314703099363
4470,4.147155428064174,4.147155428064174,0.0,4.147155428064174,4.147155428064174,4.147155428064174,4.147155428064174,4.147155428064174,4.147155428064174
4471,3.854825654786677,3.854825654786678,1.3322676295501878e-15,3.854825654786677,3.854825654786677,3.854825654786677,3.854825654786677,3.854825654786677,3.854825654786677
4472,2.933315176508053,2.933315176508053,0.0,2.933315176508053,2.933315176508053,2.933315176508053,2.933315176508053,2.933315176508053,2.933315176508053
4473,3.4718240031063106,3.4718240031063115,8.881784197001252e-16,3.4718240031063106,3.4718240031063106,3.4718240031063106,3.4718240031063106,3.4718240031063106,3.4718240031063106
4474,3.490848381848534,3.4908483818485343,4.440892098500626e-16,3.490848381848534,3.490848381848534,3.490848381848534,3.490848381848534,3.490848381848534,3.490848381848534
4475,4.253173869318707,4.253173869318707,0.0,4.253173869318707,4.253173869318707,4.253173869318707,4.253173869318707,4.253173869318707,4.253173869318707
4476,3.810271875119618,3.8102718751196183,4.440892098500626e-16,3.810271875119618,3.810271875119618,3.810271875119618,3.810271875119618,3.810271875119618,3.810271875119618
4477,5.252634183366677,5.9010812051058394,1.9419853526397792,4.800407801166475,12.189053195803853,4.822864547879517,10.532640730169733,4.912666077719674,6.246179064994897
4478,3.2714941435483462,3.271494143548346,4.440892098500626e-16,3.2714941435483462,3.2714941435483462,3.2714941435483462,3.2714941435483462,3.2714941435483462,3.2714941435483462
4479,4.551917169278715,4.551917169278716,8.881784197001252e-16,4.551917169278715,4.551917169278715,4.551917169278715,4.551917169278715,4.551917169278715,4.551917169278715
4480,4.2953948424745425,4.2953948424745425,0.0,4.2953948424745425,4.2953948424745425,4.2953948424745425,4.2953948424745425,4.2953948424745425,4.2953948424745425
4481,2.454988672883523,2.454988672883523,0.0,2.454988672883523,2.454988672883523,2.454988672883523,2.454988672883523,2.454988672883523,2.454988672883523
4482,3.4361390823853735,3.4361390823853735,0.0,3.4361390823853735,3.4361390823853735,3.4361390823853735,3.4361390823853735,3.4361390823853735,3.4361390823853735
4483,4.173778015128409,4.173778015128407,1.7763568394002505e-15,4.173778015128409,4.173778015128409,4.173778015128409,4.173778015128409,4.173778015128409,4.173778015128409
4484,3.0186816825714446,3.018681682571445,4.440892098500626e-16,3.0186816825714446,3.0186816825714446,3.0186816825714446,3.0186816825714446,3.0186816825714446,3.0186816825714446
4485,2.736446534811036,2.7364465348110367,8.881784197001252e-16,2.736446534811036,2.736446534811036,2.736446534811036,2.736446534811036,2.736446534811036,2.736446534811036
4486,4.568957743638877,4.568957743638877,0.0,4.568957743638877,4.568957743638877,4.568957743638877,4.568957743638877,4.568957743638877,4.568957743638877
4487,5.5427527843367805,5.705016890747636,0.7491498419346502,4.818316334261876,7.600263732835678,4.856585459607666,7.114528867328465,5.0188397279293495,6.369697295680556
4488,3.4752839578381463,3.4752839578381454,8.881784197001252e-16,3.4752839578381463,3.4752839578381463,3.4752839578381463,3.4752839578381463,3.4752839578381463,3.4752839578381463
4489,2.939996980457107,2.939996980457108,8.881784197001252e-16,2.939996980457107,2.939996980457107,2.939996980457107,2.939996980457107,2.939996980457107,2.939996980457107
4490,2.36049352555312,2.36049352555312,0.0,2.36049352555312,2.36049352555312,2.36049352555312,2.36049352555312,2.36049352555312,2.36049352555312
4491,2.9853709458342803,2.985370945834281,8.881784197001252e-16,2.9853709458342803,2.9853709458342803,2.9853709458342803,2.9853709458342803,2.9853709458342803,2.9853709458342803
4492,2.398631142756789,2.398631142756789,0.0,2.398631142756789,2.398631142756789,2.398631142756789,2.398631142756789,2.398631142756789,2.398631142756789
4493,3.1821894012960827,3.182189401296083,4.440892098500626e-16,3.1821894012960827,3.1821894012960827,3.1821894012960827,3.1821894012960827,3.1821894012960827,3.1821894012960827
4494,4.117469835805021,4.11746983580502,8.881784197001252e-16,4.117469835805021,4.117469835805021,4.117469835805021,4.117469835805021,4.117469835805021,4.117469835805021
4495,3.457543432335839,3.4575434323358394,4.440892098500626e-16,3.457543432335839,3.457543432335839,3.457543432335839,3.457543432335839,3.457543432335839,3.457543432335839
4496,2.824114940083415,2.824114940083414,8.881784197001252e-16,2.824114940083415,2.824114940083415,2.824114940083415,2.824114940083415,2.824114940083415,2.824114940083415
4497,4.169532643302022,4.169532643302021,8.881784197001252e-16,4.169532643302022,4.169532643302022,4.169532643302022,4.169532643302022,4.169532643302022,4.169532643302022
4498,3.021865740191278,3.0218657401912785,4.440892098500626e-16,3.021865740191278,3.021865740191278,3.021865740191278,3.021865740191278,3.021865740191278,3.021865740191278
4499,5.413080319923788,5.8140665011549615,1.3369386242828702,4.80648616319123,9.514921208148895,4.834641832616201,8.29699154290409,4.962291718443407,6.4717773398554606
4500,3.92103004326692,3.921030043266919,8.881784197001252e-16,3.92103004326692,3.92103004326692,3.92103004326692,3.92103004326692,3.92103004326692,3.92103004326692
4501,5.2997809799633435,5.416903327623659,0.5228653275558374,4.801692792979541,6.7162473749627285,4.827232581829668,6.413489992988277,4.935437480375171,5.8873004715489
4502,5.478260814629887,5.782049563135871,1.0860767599087715,4.80954392562403,8.700712320283575,4.842548151086497,7.693778035387472,4.98545357496185,6.480409561076748
4503,2.9447056300921575,2.9447056300921584,8.881784197001252e-16,2.9447056300921575,2.9447056300921575,2.9447056300921575,2.9447056300921575,2.9447056300921575,2.9447056300921575
4504,2.9776874490574543,2.977687449057455,8.881784197001252e-16,2.9776874490574543,2.9776874490574543,2.9776874490574543,2.9776874490574543,2.9776874490574543,2.9776874490574543
4505,2.9193477482826515,2.919347748282652,4.440892098500626e-16,2.9193477482826515,2.9193477482826515,2.9193477482826515,2.9193477482826515,2.9193477482826515,2.9193477482826515
4506,4.309170987941714,4.309170987941713,8.881784197001252e-16,4.309170987941714,4.309170987941714,4.309170987941714,4.309170987941714,4.309170987941714,4.309170987941714
4507,2.8875465563957583,2.887546556395759,8.881784197001252e-16,2.8875465563957583,2.8875465563957583,2.8875465563957583,2.8875465563957583,2.8875465563957583,2.8875465563957583
4508,2.8398325083310976,2.8398325083310985,8.881784197001252e-16,2.8398325083310976,2.8398325083310976,2.8398325083310976,2.8398325083310976,2.8398325083310976,2.8398325083310976
4509,5.507609581120917,5.764642739206675,0.995243638531152,4.814471607816368,8.074447161829399,4.844664031650507,7.464188665065186,4.989193727006315,6.497175836877314
4510,4.440348909208879,4.440348909208879,0.0,4.440348909208879,4.440348909208879,4.440348909208879,4.440348909208879,4.440348909208879,4.440348909208879
4511,3.34392449808764,3.3439244980876386,1.3322676295501878e-15,3.34392449808764,3.34392449808764,3.34392449808764,3.34392449808764,3.34392449808764,3.34392449808764
4512,3.7877366703981177,3.7877366703981177,0.0,3.7877366703981177,3.7877366703981177,3.7877366703981177,3.7877366703981177,3.7877366703981177,3.7877366703981177
4513,3.904181566749771,3.9041815667497706,4.440892098500626e-16,3.904181566749771,3.904181566749771,3.904181566749771,3.904181566749771,3.904181566749771,3.904181566749771
4514,3.3661732534316116,3.3661732534316116,0.0,3.3661732534316116,3.3661732534316116,3.3661732534316116,3.3661732534316116,3.3661732534316116,3.3661732534316116
4515,3.0724277405862166,3.072427740586216,4.440892098500626e-16,3.0724277405862166,3.0724277405862166,3.0724277405862166,3.0724277405862166,3.0724277405862166,3.0724277405862166
4516,3.2848643172658423,3.2848643172658427,4.440892098500626e-16,3.2848643172658423,3.2848643172658423,3.2848643172658423,3.2848643172658423,3.2848643172658423,3.2848643172658423
4517,3.5122209979026016,3.512220997902602,4.440892098500626e-16,3.5122209979026016,3.5122209979026016,3.5122209979026016,3.5122209979026016,3.5122209979026016,3.5122209979026016
4518,3.4106623485673584,3.4106623485673566,1.7763568394002505e-15,3.4106623485673584,3.4106623485673584,3.4106623485673584,3.4106623485673584,3.4106623485673584,3.4106623485673584
4519,3.5110202838206597,3.5110202838206592,4.440892098500626e-16,3.5110202838206597,3.5110202838206597,3.5110202838206597,3.5110202838206597,3.5110202838206597,3.5110202838206597
4520,4.776787743794324,4.7767877437943245,8.881784197001252e-16,4.776787743794324,4.776787743794324,4.776787743794324,4.776787743794324,4.776787743794324,4.776787743794324
4521,3.289019299111189,3.2890192991111884,4.440892098500626e-16,3.289019299111189,3.289019299111189,3.289019299111189,3.289019299111189,3.289019299111189,3.289019299111189
4522,4.041992568182848,4.041992568182848,0.0,4.041992568182848,4.041992568182848,4.041992568182848,4.041992568182848,4.041992568182848,4.041992568182848
4523,2.765457845116396,2.765457845116395,8.881784197001252e-16,2.765457845116396,2.765457845116396,2.765457845116396,2.765457845116396,2.765457845116396,2.765457845116396
4524,4.669942139157529,4.669942139157528,8.881784197001252e-16,4.669942139157529,4.669942139157529,4.669942139157529,4.669942139157529,4.669942139157529,4.669942139157529
4525,3.1806379228175174,3.1806379228175174,0.0,3.1806379228175174,3.1806379228175174,3.1806379228175174,3.1806379228175174,3.1806379228175174,3.1806379228175174
4526,3.0547003597947597,3.054700359794759,8.881784197001252e-16,3.0547003597947597,3.0547003597947597,3.0547003597947597,3.0547003597947597,3.0547003597947597,3.0547003597947597
4527,2.5390099931465944,2.5390099931465935,8.881784197001252e-16,2.5390099931465944,2.5390099931465944,2.5390099931465944,2.5390099931465944,2.5390099931465944,2.5390099931465944
4528,3.543823679657973,3.5438236796579736,4.440892098500626e-16,3.543823679657973,3.543823679657973,3.543823679657973,3.543823679657973,3.543823679657973,3.543823679657973
4529,3.153993256777194,3.1539932567771936,4.440892098500626e-16,3.153993256777194,3.153993256777194,3.153993256777194,3.153993256777194,3.153993256777194,3.153993256777194
4530,5.428986507910585,5.603001696234376,0.8100904522558448,4.81196858062837,7.359814717775211,4.845708708392109,6.8471113872186935,4.981837403550116,6.1420605443028835
4531,2.9275980008422833,2.927598000842283,4.440892098500626e-16,2.9275980008422833,2.9275980008422833,2.9275980008422833,2.9275980008422833,2.9275980008422833,2.9275980008422833
4532,3.178788810454561,3.178788810454562,8.881784197001252e-16,3.178788810454561,3.178788810454561,3.178788810454561,3.178788810454561,3.178788810454561,3.178788810454561
4533,4.065142438146008,4.06514243814601,1.7763568394002505e-15,4.065142438146008,4.065142438146008,4.065142438146008,4.065142438146008,4.065142438146008,4.065142438146008
4534,4.038766128482828,4.038766128482828,0.0,4.038766128482828,4.038766128482828,4.038766128482828,4.038766128482828,4.038766128482828,4.038766128482828
4535,3.8493202809435068,3.8493202809435076,8.881784197001252e-16,3.8493202809435068,3.8493202809435068,3.8493202809435068,3.8493202809435068,3.8493202809435068,3.8493202809435068
4536,3.7094063281757395,3.7094063281757395,0.0,3.7094063281757395,3.7094063281757395,3.7094063281757395,3.7094063281757395,3.7094063281757395,3.7094063281757395
4537,2.9217710172460283,2.921771017246029,8.881784197001252e-16,2.9217710172460283,2.9217710172460283,2.9217710172460283,2.9217710172460283,2.9217710172460283,2.9217710172460283
4538,2.8506687105609765,2.8506687105609765,0.0,2.8506687105609765,2.8506687105609765,2.8506687105609765,2.8506687105609765,2.8506687105609765,2.8506687105609765
4539,3.274147413543213,3.2741474135432114,1.7763568394002505e-15,3.274147413543213,3.274147413543213,3.274147413543213,3.274147413543213,3.274147413543213,3.274147413543213
4540,3.9194352037279834,3.9194352037279843,8.881784197001252e-16,3.9194352037279834,3.9194352037279834,3.9194352037279834,3.9194352037279834,3.9194352037279834,3.9194352037279834
4541,4.656218224694422,4.656218224694422,0.0,4.656218224694422,4.656218224694422,4.656218224694422,4.656218224694422,4.656218224694422,4.656218224694422
4542,3.547321940842422,3.5473219408424224,4.440892098500626e-16,3.547321940842422,3.547321940842422,3.547321940842422,3.547321940842422,3.547321940842422,3.547321940842422
4543,4.017448383594543,4.017448383594542,8.881784197001252e-16,4.017448383594543,4.017448383594543,4.017448383594543,4.017448383594543,4.017448383594543,4.017448383594543
4544,5.679805487401447,6.2122196535745635,1.639821167566965,4.820089149258402,10.4387498699043,4.8615129097184315,9.292864976804742,5.038834785877506,7.375380449896302
4545,3.0492645681775703,3.0492645681775703,0.0,3.0492645681775703,3.0492645681775703,3.0492645681775703,3.0492645681775703,3.0492645681775703,3.0492645681775703
4546,3.204250336228699,3.2042503362286983,8.881784197001252e-16,3.204250336228699,3.204250336228699,3.204250336228699,3.204250336228699,3.204250336228699,3.204250336228699
4547,3.1924871333025355,3.1924871333025355,0.0,3.1924871333025355,3.1924871333025355,3.1924871333025355,3.1924871333025355,3.1924871333025355,3.1924871333025355
4548,3.101910928703835,3.101910928703835,0.0,3.101910928703835,3.101910928703835,3.101910928703835,3.101910928703835,3.101910928703835,3.101910928703835
4549,2.7807499400133824,2.7807499400133815,8.881784197001252e-16,2.7807499400133824,2.7807499400133824,2.7807499400133824,2.7807499400133824,2.7807499400133824,2.7807499400133824
4550,5.970031612238593,7.06875082966481,2.627431762090941,4.821696119091925,13.93785739221269,4.868435034477246,12.368251497611443,5.060101911159128,9.786951436923259
4551,2.0747967866368935,2.0747967866368944,8.881784197001252e-16,2.0747967866368935,2.0747967866368935,2.0747967866368935,2.0747967866368935,2.0747967866368935,2.0747967866368935
4552,2.8786078778227258,2.878607877822726,4.440892098500626e-16,2.8786078778227258,2.8786078778227258,2.8786078778227258,2.8786078778227258,2.8786078778227258,2.8786078778227258
4553,3.1912110304084207,3.1912110304084202,4.440892098500626e-16,3.1912110304084207,3.1912110304084207,3.1912110304084207,3.1912110304084207,3.1912110304084207,3.1912110304084207
4554,3.4786807205799986,3.4786807205799994,8.881784197001252e-16,3.4786807205799986,3.4786807205799986,3.4786807205799986,3.4786807205799986,3.4786807205799986,3.4786807205799986
4555,2.6088225874950632,2.608822587495063,4.440892098500626e-16,2.6088225874950632,2.6088225874950632,2.6088225874950632,2.6088225874950632,2.6088225874950632,2.6088225874950632
4556,2.7443392312869532,2.744339231286953,4.440892098500626e-16,2.7443392312869532,2.7443392312869532,2.7443392312869532,2.7443392312869532,2.7443392312869532,2.7443392312869532
4557,3.462355015921361,3.462355015921361,0.0,3.462355015921361,3.462355015921361,3.462355015921361,3.462355015921361,3.462355015921361,3.462355015921361
4558,3.4556146834327475,3.455614683432749,1.3322676295501878e-15,3.4556146834327475,3.4556146834327475,3.4556146834327475,3.4556146834327475,3.4556146834327475,3.4556146834327475
4559,3.5433115576432885,3.543311557643287,1.3322676295501878e-15,3.5433115576432885,3.5433115576432885,3.5433115576432885,3.5433115576432885,3.5433115576432885,3.5433115576432885
4560,2.9344785088146526,2.9344785088146517,8.881784197001252e-16,2.9344785088146526,2.9344785088146526,2.9344785088146526,2.9344785088146526,2.9344785088146526,2.9344785088146526
4561,3.5877569674434335,3.587756967443433,4.440892098500626e-16,3.5877569674434335,3.5877569674434335,3.5877569674434335,3.5877569674434335,3.5877569674434335,3.5877569674434335
4562,3.46861696977659,3.46861696977659,0.0,3.46861696977659,3.46861696977659,3.46861696977659,3.46861696977659,3.46861696977659,3.46861696977659
4563,3.4399723380955587,3.4399723380955582,4.440892098500626e-16,3.4399723380955587,3.4399723380955587,3.4399723380955587,3.4399723380955587,3.4399723380955587,3.4399723380955587
4564,2.9377886978128425,2.9377886978128425,0.0,2.9377886978128425,2.9377886978128425,2.9377886978128425,2.9377886978128425,2.9377886978128425,2.9377886978128425
4565,4.299172266942655,4.299172266942655,0.0,4.299172266942655,4.299172266942655,4.299172266942655,4.299172266942655,4.299172266942655,4.299172266942655
4566,3.425539042618911,3.42553904261891,1.3322676295501878e-15,3.425539042618911,3.425539042618911,3.425539042618911,3.425539042618911,3.425539042618911,3.425539042618911
4567,3.6847801931114557,3.684780193111457,1.3322676295501878e-15,3.6847801931114557,3.6847801931114557,3.6847801931114557,3.6847801931114557,3.6847801931114557,3.6847801931114557
4568,5.206481335219619,5.3031103574268625,0.42866201218970823,4.7959333902338654,6.3476063871776605,4.815280683781613,6.098519309258693,4.904662668294677,5.6990308223143735
4569,5.556382111691988,6.311110902431584,2.0583814080283895,4.810127351515862,12.56399021204795,4.8467677574249635,10.866496550481198,4.999432293548089,7.4744686579072495
4570,2.7743513783553113,2.774351378355312,8.881784197001252e-16,2.7743513783553113,2.7743513783553113,2.7743513783553113,2.7743513783553113,2.7743513783553113,2.7743513783553113
4571,3.522016543163861,3.52201654316386,8.881784197001252e-16,3.522016543163861,3.522016543163861,3.522016543163861,3.522016543163861,3.522016543163861,3.522016543163861
4572,3.8607701476590837,3.8607701476590823,1.3322676295501878e-15,3.8607701476590837,3.8607701476590837,3.8607701476590837,3.8607701476590837,3.8607701476590837,3.8607701476590837
4573,3.481410244354271,3.481410244354272,8.881784197001252e-16,3.481410244354271,3.481410244354271,3.481410244354271,3.481410244354271,3.481410244354271,3.481410244354271
4574,2.8497040959868545,2.8497040959868536,8.881784197001252e-16,2.8497040959868545,2.8497040959868545,2.8497040959868545,2.8497040959868545,2.8497040959868545,2.8497040959868545
4575,3.9471355087194637,3.947135508719463,8.881784197001252e-16,3.9471355087194637,3.9471355087194637,3.9471355087194637,3.9471355087194637,3.9471355087194637,3.9471355087194637
4576,4.614879375305108,4.614879375305108,0.0,4.614879375305108,4.614879375305108,4.614879375305108,4.614879375305108,4.614879375305108,4.614879375305108
4577,3.8678620441988123,3.867862044198814,1.7763568394002505e-15,3.8678620441988123,3.8678620441988123,3.8678620441988123,3.8678620441988123,3.8678620441988123,3.8678620441988123
4578,4.132633002788974,4.132633002788973,8.881784197001252e-16,4.132633002788974,4.132633002788974,4.132633002788974,4.132633002788974,4.132633002788974,4.132633002788974
4579,3.572367827806488,3.572367827806488,0.0,3.572367827806488,3.572367827806488,3.572367827806488,3.572367827806488,3.572367827806488,3.572367827806488
4580,3.6592804191062855,3.659280419106287,1.3322676295501878e-15,3.6592804191062855,3.6592804191062855,3.6592804191062855,3.6592804191062855,3.6592804191062855,3.6592804191062855
4581,4.2032020873646125,4.203202087364614,1.7763568394002505e-15,4.2032020873646125,4.2032020873646125,4.2032020873646125,4.2032020873646125,4.2032020873646125,4.2032020873646125
4582,3.687234737576099,3.687234737576099,0.0,3.687234737576099,3.687234737576099,3.687234737576099,3.687234737576099,3.687234737576099,3.687234737576099
4583,2.0307636038995533,2.030763603899554,4.440892098500626e-16,2.0307636038995533,2.0307636038995533,2.0307636038995533,2.0307636038995533,2.0307636038995533,2.0307636038995533
4584,2.470429396600494,2.470429396600494,0.0,2.470429396600494,2.470429396600494,2.470429396600494,2.470429396600494,2.470429396600494,2.470429396600494
4585,3.5325973503921486,3.53259735039215,1.3322676295501878e-15,3.5325973503921486,3.5325973503921486,3.5325973503921486,3.5325973503921486,3.5325973503921486,3.5325973503921486
4586,5.505035493574447,5.759475962847466,0.9345655057728132,4.811299567492856,8.197611645735714,4.849214156476165,7.52237065352164,5.001887929233677,6.470025414836829
